source_id,ra,dec,parallax,parallax_err,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag
4689625656093070464,5.917558,-72.152863,0.038,0.115,17.844,17.870,16.164
4689626485009103104,6.146486,-72.132927,-0.908,0.340,16.916,16.659,15.812
4689626824332888960,6.254181,-72.123360,-0.183,0.317,18.493,18.030,17.231
4689626343279689344,6.026162,-72.159721,0.417,0.039,15.713,15.907,15.144
4689626416299772928,6.129421,-72.150345,-2.385,0.451,16.849,16.685,15.803
4689627167913415040,6.039673,-72.127769,0.212,0.039,13.821,14.104,13.120
4689625866544336512,5.905370,-72.145157,0.325,0.096,17.518,17.385,16.677
4689625690473144832,5.957825,-72.147385,2.750,0.885,18.749,18.040,17.524
4689626893051836416,6.261122,-72.108109,0.292,0.185,18.276,18.006,17.257
4689626446375627520,6.195193,-72.135300,0.121,0.245,17.887,17.577,16.893
4689626828606354432,6.247543,-72.125633,0.705,0.624,18.883,18.118,17.347
4689626893035576704,6.247735,-72.115097,0.191,0.018,13.871,14.316,13.230
4689625660376231424,5.939928,-72.160019,0.841,0.211,17.504,17.459,16.643
4689627137854210816,6.099574,-72.129715,0.124,0.059,13.817,14.205,13.156
4689626515095515904,6.211175,-72.114944,-0.286,0.208,17.753,17.220,16.480
4689626377655449344,6.086118,-72.149231,-1.301,0.357,18.447,17.894,16.920
4689625694745644928,5.959030,-72.151703,0.226,0.102,17.374,16.915,16.009
4689626343295648512,6.049983,-72.151329,0.764,0.488,18.751,18.270,17.516
4689626308936489472,6.113001,-72.148170,-0.290,0.567,18.910,18.203,17.440
4689627137854211200,6.093628,-72.130043,1.331,0.369,17.378,16.891,16.173
4689627099193929728,6.016520,-72.148369,0.167,0.039,15.801,16.039,15.040
4689626313220622336,6.081994,-72.162613,-0.262,0.204,18.573,18.445,17.631
4689627099193938432,6.040272,-72.138779,0.144,0.084,16.325,16.504,15.501
4689625827911924736,5.887488,-72.145157,0.017,0.177,18.307,18.155,17.257
4689625965351051264,5.957441,-72.124664,-7.603,0.357,17.428,17.249,16.508
4689626515094263424,6.210455,-72.116997,0.288,0.121,17.425,17.456,16.770
4689626308936074624,6.125479,-72.148186,-1.797,0.314,18.023,17.767,16.954
4689626480734457088,6.141614,-72.138191,0.159,0.160,17.867,17.143,16.503
4689626897336950144,6.244749,-72.117256,-0.013,0.203,18.084,17.619,16.875
4689626519378868992,6.182361,-72.127754,-0.032,0.086,17.196,17.201,16.396
4689625621733579392,5.996643,-72.152252,2.065,0.590,16.805,16.657,15.819
4689625935263811584,5.902460,-72.143105,1.428,0.463,17.891,17.467,16.841
4689625866534616192,5.926804,-72.145760,-0.838,0.205,17.331,16.876,16.260
4689626412015320064,6.138435,-72.151978,-0.027,0.471,18.657,18.308,17.352
4689627099202511616,6.056174,-72.144188,3.906,0.580,17.156,16.939,16.189
4689625621751444480,5.974551,-72.158325,3.076,0.533,18.980,18.398,17.625
4689627137854211328,6.094137,-72.129005,1.153,0.324,16.949,16.856,15.964
4689625862251497984,5.915471,-72.147202,0.340,0.104,17.471,17.416,16.615
4689626893051162624,6.249668,-72.107574,0.622,0.121,16.983,17.060,16.103
4689626446375173504,6.203846,-72.130623,1.008,0.416,17.764,17.060,16.301
4689626278860884608,6.075067,-72.162498,0.187,0.242,17.981,17.380,16.633
4689627133569399936,6.089545,-72.137871,0.455,0.148,17.536,17.168,16.524
4689625626015899904,5.988394,-72.157425,0.405,0.072,15.271,15.591,14.546
4689626515094259840,6.206991,-72.123695,-0.036,0.177,17.833,17.692,16.967
4689627133569399808,6.089672,-72.139282,0.565,0.097,17.070,16.907,16.147
4689625862272222720,5.899143,-72.151588,-0.034,0.293,18.567,17.961,17.164
4689626480734457472,6.141661,-72.129898,-1.322,0.264,17.638,17.028,16.285
4689626446376040320,6.211768,-72.126808,0.511,0.368,18.108,17.776,16.926
4689625862271720832,5.912325,-72.147804,0.778,0.282,18.653,18.284,17.506
4689625626015849344,5.984124,-72.150848,0.076,0.326,18.126,17.319,16.550
4689626416299770624,6.130746,-72.149826,0.383,0.076,15.992,16.226,15.226
4689625832184595328,5.889029,-72.141785,0.380,0.069,17.010,17.072,16.174
4689625690472536704,5.997258,-72.136848,0.181,0.078,16.495,16.598,15.621
4689625621751626240,5.980560,-72.157593,-0.990,0.323,17.759,17.289,16.537
4689627167929345152,6.033963,-72.132729,0.000,0.159,17.672,17.261,16.380
4689627133570655872,6.118282,-72.130470,0.744,0.206,17.682,17.013,16.416
4689625827911882240,5.867783,-72.139565,-0.303,0.225,18.384,18.142,17.302
4689626205857392640,6.162446,-72.152641,-0.356,0.171,18.163,17.862,17.102
4689626515094260352,6.207858,-72.122292,1.026,0.191,17.552,16.968,16.237
4689626343295624576,6.034402,-72.153328,0.277,0.206,17.931,17.338,16.576
4689625866544332928,5.934254,-72.146523,-0.186,0.075,16.530,16.695,15.708
4689625862271785344,5.935751,-72.140747,-0.271,0.199,18.120,17.689,16.874
4689627099193939840,6.044759,-72.140305,0.260,0.051,16.313,16.587,15.585
4689625694745264512,6.001450,-72.135689,0.210,0.023,13.633,14.053,13.001
4689625832184802304,5.862407,-72.146027,0.263,0.033,11.034,12.006,9.994
4689625866544333056,5.941657,-72.146713,0.156,0.028,14.863,15.182,14.109
4689626450649286528,6.203331,-72.129555,0.248,0.165,17.676,17.173,16.255
4689626381940032768,6.103281,-72.146736,1.845,0.526,18.641,18.071,17.372
4689626485020107648,6.164752,-72.124702,-1.421,0.530,18.658,18.031,17.109
4689625969626771328,5.966970,-72.117462,0.257,0.150,17.399,16.578,15.856
4689625930990821888,5.911929,-72.135918,0.661,0.102,17.665,16.719,16.285
4689626343294374144,6.062056,-72.158478,0.249,0.121,17.851,17.956,17.149
4689626416299771008,6.136653,-72.150597,1.177,0.303,18.652,18.373,17.330
4689627172214032896,6.020933,-72.142509,-3.007,0.643,17.511,17.127,16.298
4689627103494538624,6.067944,-72.142647,-0.366,0.202,17.611,16.656,15.836
4689625896631160320,5.964966,-72.130440,0.260,0.224,17.678,17.018,16.128
4689626347580359040,6.041939,-72.157433,0.129,0.034,15.023,15.457,14.349
4689626485019196032,6.143478,-72.138000,0.500,0.336,18.324,18.063,17.267
4689626450659445504,6.187852,-72.140350,0.215,0.027,12.003,12.764,11.171
4689626343279687168,6.021089,-72.164764,0.141,0.026,12.460,13.126,11.680
4689626519378849280,6.202672,-72.125381,-0.126,0.669,17.580,17.033,16.318
4689625862271345408,5.912179,-72.144096,0.115,0.131,17.724,17.439,16.665
4689626381929957760,6.113251,-72.141525,0.061,0.105,17.391,17.075,16.369
4689625900903695360,5.989809,-72.133446,2.095,0.325,16.913,16.838,15.979
4689625862271397504,5.941774,-72.142891,0.247,0.086,17.238,16.849,16.158
4689626480727427968,6.126265,-72.138626,0.141,0.215,17.678,17.652,16.890
4689626897327282304,6.271013,-72.111229,0.099,0.195,17.383,16.964,15.847
4689626897335903488,6.264000,-72.107613,0.089,0.020,13.886,14.310,13.244
4689625969613760640,5.988257,-72.120865,0.201,0.020,14.112,14.577,13.403
4689625621754251776,5.980715,-72.153160,-0.003,0.146,17.929,17.465,16.732
4689626347580358784,6.058983,-72.159370,-1.133,0.524,19.042,18.237,17.471
4689627133569431552,6.105118,-72.136681,0.019,0.139,17.748,17.607,16.532
4689626412008019072,6.148721,-72.143478,0.792,0.325,18.865,18.216,17.537
4689626893035574272,6.235791,-72.111572,0.075,0.104,13.796,14.160,13.162
4689626519379915392,6.201206,-72.121071,0.930,0.426,18.869,17.955,17.468
4689627099222065792,6.014768,-72.148933,0.265,0.093,16.795,16.445,15.546
4689625832184598784,5.884738,-72.143112,-0.287,0.331,17.611,17.357,16.556
4689626377655511040,6.106516,-72.146538,0.374,0.083,16.937,17.011,16.085
4689627137854225536,6.097876,-72.133194,-0.286,0.562,17.002,16.496,15.727
4689625930991262976,5.935069,-72.127296,3.667,0.242,16.405,16.189,15.264
4689625866544333824,5.904992,-72.143150,0.614,0.106,17.466,17.230,16.655
4689626412014978432,6.140460,-72.147980,0.291,0.096,17.481,17.522,16.788
4689625832184800128,5.871678,-72.138573,0.148,0.108,17.134,16.818,16.070
4689625621753734784,5.988318,-72.155693,3.882,0.566,17.316,16.529,15.869
4689626515094038784,6.213446,-72.119133,0.342,0.082,17.035,17.087,16.254
4689625690472741632,5.971629,-72.148674,0.757,0.181,17.519,16.990,15.745
4689626480734859648,6.171538,-72.129303,-0.947,0.445,18.732,18.402,17.706
4689627133569397632,6.088114,-72.140602,-0.014,0.148,17.863,17.565,16.728
4689625896603074816,5.983181,-72.130302,0.290,0.025,13.954,14.433,13.239
4689625935264014464,5.900457,-72.133049,0.272,0.247,18.393,18.210,17.365
4689625660376228864,5.909624,-72.155861,0.206,0.130,17.970,17.751,16.995
4689626828617280512,6.252884,-72.119392,-0.030,0.135,17.540,17.580,16.773
4689626450659380352,6.225106,-72.129745,0.176,0.102,17.379,17.296,16.631
4689626450659389952,6.203114,-72.129959,-1.076,0.165,17.203,17.064,16.205
4689627133569687552,6.081588,-72.135971,-1.107,0.335,16.678,16.330,15.468
4689627167913404928,6.012312,-72.136360,0.310,0.028,11.617,12.438,10.750
4689625656113343616,5.931373,-72.155945,0.244,0.177,18.159,18.073,17.344
4689627137854157952,6.117597,-72.122322,1.248,0.242,16.974,16.631,15.798
4689626343279692800,6.035524,-72.157486,-0.084,0.168,17.102,17.045,16.240
4689626416289765120,6.131979,-72.154579,-0.134,0.142,16.848,16.886,15.938
4689626446375166080,6.199173,-72.137566,0.044,0.277,18.683,18.411,17.602
4689626377655444352,6.084050,-72.152931,0.010,0.153,17.430,17.085,16.353
4689625832184609536,5.867640,-72.149780,0.434,0.138,18.144,17.869,16.952
4689625965351636480,5.980234,-72.124458,-0.166,0.178,16.770,16.764,15.818
4689626381940046592,6.089497,-72.149185,0.093,0.196,17.962,17.722,16.925
4689626480735313152,6.167759,-72.130356,0.195,0.099,16.871,17.067,16.117
4689625694745335936,5.972101,-72.151741,0.227,0.026,11.320,12.205,10.408
4689625694745278592,5.994047,-72.137955,0.126,0.157,15.805,16.048,15.037
4689626377655188608,6.105986,-72.149254,0.711,0.154,17.254,17.145,16.332
4689626446374781696,6.205423,-72.130730,-0.798,0.468,17.649,17.160,16.343
4689626278860882944,6.069849,-72.161385,0.398,0.102,17.528,17.559,16.759
4689626485009173504,6.126646,-72.143234,0.092,0.148,17.700,17.091,16.318
4689626446374781568,6.205347,-72.134163,0.080,0.132,17.801,17.856,17.121
4689626893051824768,6.249057,-72.117523,-0.197,0.512,18.716,17.606,17.073
4689625866544347264,5.904037,-72.153687,0.225,0.133,17.930,17.884,17.077
4689626446358973312,6.229403,-72.125031,-0.216,0.131,17.125,16.858,16.117
4689625862273036800,5.950285,-72.143082,0.260,0.158,17.432,16.902,16.166
4689627099222069376,6.018978,-72.148796,0.034,0.096,17.125,16.963,16.198
4689626416289697664,6.158792,-72.147827,0.918,0.214,16.558,16.563,15.644
4689626893051161984,6.232896,-72.112312,0.304,0.069,16.623,16.792,15.797
4689625763465132288,5.897776,-72.153290,0.449,0.440,18.132,17.475,16.733
4689625896632159232,5.981408,-72.133530,0.558,0.286,18.144,17.681,16.795
4689626343294372224,6.055707,-72.159790,0.446,0.112,17.678,17.668,16.862
4689625832184800384,5.883071,-72.140846,0.439,0.086,17.224,17.182,16.376
4689625896630964352,5.990209,-72.131424,0.071,0.111,16.942,16.572,15.614
4689626313220570368,6.112448,-72.151878,0.901,0.301,18.223,17.717,16.953
4689625621725179008,6.013155,-72.153656,-1.564,0.143,16.540,16.782,15.803
4689626485009035008,6.169928,-72.126854,0.182,0.052,15.865,16.179,15.142
4689627103494552576,6.032182,-72.142548,-0.379,0.338,18.231,17.999,17.182
4689625866544538880,5.920648,-72.145493,-0.014,0.065,14.427,14.889,13.725
4689625866534611328,5.922570,-72.142769,0.105,0.160,17.826,16.611,16.289
4689627133570205952,6.109854,-72.128174,1.114,0.394,17.686,17.075,16.336
4689625930990836352,5.921051,-72.138664,0.206,0.077,17.020,17.025,16.208
4689626897336754944,6.241159,-72.111923,0.313,0.112,17.164,16.899,16.113
4689626347580373376,6.039728,-72.162392,0.347,0.105,17.588,17.603,16.817
4689625621753770496,6.007720,-72.147385,0.156,0.205,18.256,17.609,16.866
4689625832184602112,5.876023,-72.144905,-1.152,0.650,18.432,18.061,17.179
4689625965350649088,5.971573,-72.120193,0.966,0.203,17.506,16.959,16.031
4689626897336755072,6.251669,-72.116112,0.027,0.146,16.986,17.084,16.157
4689627137854223232,6.109669,-72.133911,1.050,0.287,18.075,17.538,16.999
4689626893052702080,6.252733,-72.109535,0.273,0.109,17.387,17.528,16.744
4689625862272354176,5.948902,-72.145164,0.295,0.231,18.032,17.453,16.602
4689626205849586944,6.147821,-72.154556,0.385,0.188,18.236,18.060,17.295
4689626446374782848,6.206570,-72.135590,0.155,0.117,17.638,17.577,16.838
4689625866544349056,5.901879,-72.154945,-0.441,0.162,18.078,17.864,17.165
4689626519379763712,6.223728,-72.112099,0.469,0.133,17.734,16.982,16.428
4689625587360615936,5.957048,-72.160088,1.724,0.240,18.188,17.830,17.073
4689625656112929664,5.921043,-72.152191,0.158,0.092,17.413,17.577,16.829
4689625862271352576,5.916059,-72.146225,-0.112,0.097,17.369,17.269,16.488
4689625862271716864,5.910801,-72.141830,-0.295,0.231,18.258,17.908,17.080
4689626446374782720,6.205969,-72.131927,-0.600,0.225,17.751,17.580,16.853
4689626893051824384,6.248982,-72.113503,0.037,0.140,18.044,17.711,16.887
4689627137854194560,6.104264,-72.126991,-0.185,0.114,15.988,15.932,14.955
4689626308935968384,6.084479,-72.154755,0.364,0.183,18.060,17.968,17.272
4689627167941549056,6.020959,-72.134727,0.318,0.162,17.600,17.256,16.500
4689626824325186304,6.248096,-72.119247,0.110,0.198,18.396,18.091,17.200
4689626343294372480,6.055976,-72.158844,0.174,0.141,17.496,16.724,16.053
4689625965350442880,5.995362,-72.122131,-0.011,0.115,16.767,16.182,15.328
4689626381940047360,6.081339,-72.148407,0.199,0.027,14.452,14.930,13.767
4689625763465133184,5.880255,-72.151672,0.244,0.182,18.482,18.336,17.527
4689626308934973952,6.077098,-72.160561,0.241,0.106,17.515,17.541,16.714
4689626308934702976,6.085629,-72.157890,-0.707,0.421,18.853,18.510,17.556
4689626893052310144,6.242182,-72.114799,-0.672,0.865,19.295,18.082,18.095
4689626278860897024,6.049409,-72.163574,0.235,0.055,16.440,16.779,15.734
4689626313220567424,6.123227,-72.152122,0.220,0.030,11.187,12.330,10.157
4689625656093066624,5.914931,-72.153046,0.287,0.077,17.147,17.330,16.565
4689625690472535040,5.992736,-72.141418,-0.038,0.071,16.608,16.647,16.006
4689625621725175808,6.006341,-72.151283,0.316,0.109,16.161,16.303,15.306
4689626824332354304,6.256186,-72.118149,-1.621,0.439,17.968,17.775,16.934
4689625587360620800,5.956398,-72.156654,-0.401,0.139,17.440,17.374,16.617
4689625690453052288,5.995822,-72.144440,0.523,0.241,17.613,17.505,16.616
4689626274574955520,6.068388,-72.163353,-0.228,0.285,18.736,18.091,17.373
4689625763465130496,5.890331,-72.150513,-0.076,0.188,17.973,17.670,16.844
4689625896632567936,5.953298,-72.135559,-0.026,0.106,17.383,17.204,16.527
4689626343288217088,6.038637,-72.155029,-0.046,0.096,17.053,16.991,16.097
4689626412015308928,6.133618,-72.143555,0.294,0.617,18.707,18.440,17.761
4689627133569754240,6.107538,-72.136154,-1.045,0.284,18.401,17.636,17.014
4689625621725170432,5.989077,-72.153542,0.194,0.018,13.765,14.281,13.047
4689626446358970624,6.212889,-72.129219,0.173,0.079,15.871,16.058,15.070
4689625621753055744,5.984607,-72.155991,0.030,0.081,16.756,16.967,16.006
4689626377655963264,6.110947,-72.138359,1.090,0.311,18.038,17.829,17.022
4689625965351065344,5.963284,-72.124329,-1.868,0.308,17.165,16.488,15.775
4689626515094272896,6.229397,-72.115479,-0.089,0.147,17.774,17.622,16.923
4689626519368726528,6.183388,-72.121613,-0.141,0.116,17.137,16.919,16.185
4689625694736859264,5.982903,-72.140434,0.852,0.302,16.946,16.668,15.768
4689626416300624000,6.173083,-72.144318,-0.073,0.462,19.337,18.925,18.304
4689626515094036992,6.193768,-72.124741,0.319,0.078,17.050,17.271,16.393
4689625965351065472,5.963870,-72.122353,0.413,0.224,16.602,16.046,15.266
4689627137854220416,6.087089,-72.130470,0.380,0.100,17.056,16.925,16.082
4689626515094652544,6.206379,-72.119240,0.718,0.194,18.131,18.046,17.303
4689626347570418816,6.024666,-72.163567,0.174,0.169,17.900,17.709,16.881
4689625862273034752,5.943964,-72.139603,-0.349,0.372,16.155,16.182,15.241
4689627167922003072,6.060043,-72.133789,-0.523,0.439,17.392,16.832,16.078
4689626412015313024,6.135508,-72.146606,-0.154,0.186,18.098,17.909,17.176
4689626515094272512,6.228624,-72.116493,0.155,0.118,17.584,17.573,16.840
4689625935263802368,5.899621,-72.136139,0.106,0.341,18.259,17.943,17.147
4689626446367880832,6.191220,-72.135155,0.456,0.120,17.372,17.158,16.325
4689625896630962176,5.984077,-72.129059,0.419,0.097,16.787,16.737,15.836
4689627167921928192,6.037111,-72.133369,1.032,0.454,17.012,16.447,15.644
4689625930990837120,5.921426,-72.131508,0.157,0.104,17.290,16.971,16.353
4689626515094273408,6.230316,-72.111359,0.980,0.226,17.704,17.380,16.645
4689626343296609024,6.069424,-72.151627,0.369,0.068,16.473,16.677,15.674
4689626446374560768,6.195278,-72.139374,0.302,0.079,16.978,17.190,16.283
4689626480734466944,6.150653,-72.128143,-0.829,0.319,17.909,17.017,16.824
4689625969623848960,5.977129,-72.119827,-0.437,0.124,16.914,16.752,15.882
4689626377655186944,6.105079,-72.147865,0.177,0.083,17.063,17.123,16.323
4689626308928683776,6.109221,-72.150032,0.335,0.231,18.144,17.792,16.957
4689626381940795008,6.108550,-72.143486,-0.056,0.247,18.106,17.905,17.082
4689626446358971776,6.218424,-72.127029,0.225,0.026,14.254,14.760,13.578
4689626480734767232,6.125396,-72.139091,1.509,0.333,18.296,17.424,16.767
4689626377655148672,6.084044,-72.141724,0.146,0.687,17.798,17.215,16.570
4689626343295646080,6.048879,-72.154579,0.689,0.512,17.925,17.501,16.793
4689626412008015104,6.147987,-72.150818,0.818,0.276,18.650,18.523,17.604
4689627099209889920,6.048228,-72.138023,0.220,0.156,17.855,17.395,16.449
4689625621753309056,6.007746,-72.155090,-0.236,0.127,17.112,17.147,16.289
4689625621751340288,5.979696,-72.160820,-0.018,0.145,17.808,17.682,16.868
4689626416299783936,6.137677,-72.154625,0.495,0.218,16.944,16.403,15.667
4689625896630963840,5.988466,-72.127213,1.426,0.257,16.881,16.152,15.358
4689625862271714816,5.910254,-72.147667,0.447,0.145,18.084,17.735,16.922
4689626347570397696,6.023627,-72.160530,0.982,0.167,17.120,17.026,16.306
4689626244501024128,6.200433,-72.143990,0.326,0.132,17.761,17.775,17.042
4689627099222078080,6.026953,-72.143944,-1.060,0.230,17.722,17.604,16.861
4689626897327564288,6.276766,-72.104362,0.843,0.263,18.551,18.436,17.318
4689626480734467328,6.151034,-72.135445,4.049,0.496,17.815,17.416,16.691
4689626343295643136,6.046410,-72.154160,1.714,0.400,18.323,17.983,17.119
4689626412014990464,6.151095,-72.144035,0.266,0.127,17.838,17.719,16.964
4689626519379834112,6.224357,-72.117645,-0.281,0.831,17.953,17.600,16.804
4689625896631654272,5.994881,-72.128273,-0.419,0.499,16.909,16.235,15.529
4689626515094270336,6.222128,-72.115295,-0.220,0.180,17.679,17.685,17.041
4689625832184608128,5.873848,-72.149361,0.059,0.124,17.598,17.593,16.894
